username,userid,profile_location,created_at,text,retweet_count,source,coordinates
Dan Raley,915438553428922368,Seattle,2023-01-19 01:33:23,"A closer look at new UW LB Jordan Whitney, as profiled by Roman Tomashoff. 
https://t.co/a1mZoiFAPN",0,Twitter Web App,
Joey Kash,70549849,"seattle,wa ",2023-01-19 01:28:15,I really be forgetting oj Simpson actually played football lol,0,Twitter for iPhone,
Valery,37509726,Seattle,2023-01-19 01:23:57,The Niners are now accepting bandwagon applications. 🤣 Must have a passion for football and wear red. 🙌🏼🫶 Come on t… https://t.co/9pO4zVf5yE,1,Twitter for iPhone,
🧙‍♂️🪄👑Shadow Wizard Money Gang👑🪄🧙‍♂️,723029179,"Everett, WA",2023-01-19 01:20:06,"Sometimes Yenke will shake and drool will get stuck on his forehead, then when I go to wipe it off it turns into a… https://t.co/sGImJ80FzO",0,Twitter for Android,
CJS,114590567,"Bellevue, WA",2023-01-19 01:19:08,"@Lollardfish If you put people on lists, when you view the list their tweets are in chronological order.  Bonus of… https://t.co/bIUi3a0G9x",0,Twitter Web App,
Michael McGoorty,235047919,"Kirkland, WA",2023-01-19 01:13:40,I really wish there wasn't a salary cap in football.,0,Twitter Web App,
Garrett Brown,374640269,"Seattle, WA",2023-01-19 01:10:04,@simplyseattle @UW_Football Especially after that payback game against ASU.,0,Twitter for iPhone,
🔴𝕋ℍ𝔼 𝕄𝔸ℕℂ 𝔾𝕆𝕆ℕ𝔼ℝ⚪️,1156612423182442496,"Seattle, WA",2023-01-19 00:38:44,Tell me you don’t watch football without telling me you don’t watch football.. fucking melt https://t.co/AJ0vjdu9NE,0,Twitter for iPhone,
Josh,1397208912,Seattle,2023-01-19 00:30:10,@therealmge @Cyoplasm @trichesfaucons Choosing Geno over Stroud is just about the worst process I can think of any… https://t.co/mwGKCxK7Z0,0,Twitter for Android,
Seth J. Thompson,160462750,"Kirkland, WA",2023-01-19 00:27:51,@DAWGSBEST @PeteThamel @espn @UW_Football Do you really believe this because I am very skeptical that Rashada is wi… https://t.co/cU5JXvxsOb,0,Twitter for Android,
Eric Lane,301718908,"Tacoma, WA",2023-01-19 00:21:36,"@normcharlatan Had to look up and see it for myself. Tweets are something like: Football, Football, Litter boxes in… https://t.co/Bu7AISetrN",0,Twitter for iPhone,
Dan Raley,304967071,Seattle,2023-01-19 00:14:04,"Ex-Husky kicker Tristan Vizcaino will join the Dallas Cowboys, who suddenly have a need.
https://t.co/kR0ZvRdBtK",0,Twitter Web App,
Dan Raley,915438553428922368,Seattle,2023-01-19 00:13:27,"Ex-Husky kicker Tristan Vizcaino will join the Dallas Cowboys, who suddenly have a need.
https://t.co/crRbtsEEsX",0,Twitter Web App,
Dan Viens 🎙 (Field Gulls Podcast),242446034,"Seattle, WA",2023-01-19 00:01:38,"This reminds me of just about every fantasy football trade I’ve ever been offered: 

“Hey why don’t I give you all… https://t.co/QagYXAWRCo",0,Twitter for iPhone,
Seattle Times Sports,22992724,"Seattle, WA",2023-01-18 23:59:40,"After warming up with three nonconference games, WSU will plunge into a Pac-12 schedule that includes just one home… https://t.co/4cPnSlnqv4",1,Echobox,
King of CONCACAF Wu-Kasz,27204356,"Seattle, WA",2023-01-18 23:52:49,@JeremiahOshan Will now play second fiddle to high school football.,0,Twitter for Android,
LOB Gaming,415963736,"Seattle, WA",2023-01-18 23:44:57,@ThaCrusher89 @Mayzomatic You also assuming I know nothing about football is hilarious. I played for UW. Which is a… https://t.co/2GhJf7ZyEm,0,Twitter for iPhone,
LOB Gaming,415963736,"Seattle, WA",2023-01-18 23:42:45,@ThaCrusher89 @Mayzomatic So I apparently know nothing about football yet you follow a content creator who also kno… https://t.co/vTMdqOWw1k,0,Twitter for iPhone,
Mike Vorel,70234523,"Seattle, WA",2023-01-18 23:37:09,FYI: college football's first of two transfer windows (where a player can enter the portal without losing a year of… https://t.co/rfyTsFpBB8,0,Twitter Web App,
Dawgsbest,33795005,"Tacoma, WA",2023-01-18 23:35:07,"Wow, @PeteThamel just said on @ESPN that @UW_Football is the favorite to land 5* QB &amp; Florida decommit Jaden Rashad… https://t.co/qNqG7q4poy",13,Twitter Web App,
Micah Chen,329482371,"Seattle, WA",2023-01-18 23:28:08,"Hudson Dayton only started playing football a couple years ago, but went on to reel in over 100 receptions and 1642… https://t.co/ZCCdETVMMI",1,Twitter for iPhone,
WestCoastWarrior,1304993232770666496,"Seattle, WA",2023-01-18 23:25:50,"@coker_UDub They moved for football and basketball, but this move will have major negative implications on their Ol… https://t.co/rXq2dYAift",0,Twitter for Android,
"huianechelovek|Free, Own🧟‍♂️",1474860105422315520,Sea,2023-01-18 23:13:27,Rabbit love play football... Keep watchin https://t.co/1PO1Ujx048,0,Twitter Web App,
Seattle Times Sports,22992724,"Seattle, WA",2023-01-18 23:08:11,"With the Pac-12 football schedule finally released, @wilnerhotline dives into each team's 2023 schedule and offers… https://t.co/4K9lqWV3Zv",0,Echobox,
Coach Mel Wells 🏈 🦅,940581852,"Kent, Washington",2023-01-18 23:05:20,@limon_jello @finebaum Yessir! 🤣 Dude could throw a football over a mountain,0,Twitter for iPhone,
David Renner,619353569,"Tacoma, WA",2023-01-18 23:03:21,"""It would not surprise me at all if we’re one day talking about Oklahoma the way we do Nebraska today.""
@slmandel t… https://t.co/sVr8Znavyv",0,Twitter Web App,
Prime FT Penix fan,1424265671135793155,"Seattle, WA",2023-01-18 23:02:18,@UW_Football 12-0 incoming,0,Twitter for iPhone,
Anfield Shop,231239949,"Poulsbo, WA",2023-01-18 23:00:15,"Quality football and the Reds, name a better duo! ⚽️😍 #LiverpoolFC #LFC #YNWA

🛒 https://t.co/6mkj7JhnsG https://t.co/vv06NJQKQR",2,Hootsuite Inc.,
Albert,1045729355706617856,"Seattle, WA",2023-01-18 22:35:57,@mjcatc @SaturdayGameday @CUBoulder @CUBarstool @BarstoolUofM @badgerbarstool @BarstoolBigCat @DeionSanders… https://t.co/gn6BG2PifD,0,Twitter Web App,
Albert,1045729355706617856,"Seattle, WA",2023-01-18 22:35:16,@SouthSideRich64 @SaturdayGameday @CUBoulder @CUBarstool @BarstoolUofM @badgerbarstool @BarstoolBigCat… https://t.co/hD0glrWPb5,0,Twitter Web App,
Albert,1045729355706617856,"Seattle, WA",2023-01-18 22:34:02,@NittanyNC @SaturdayGameday @CUBoulder @CUBarstool @BarstoolUofM @badgerbarstool @BarstoolBigCat @DeionSanders… https://t.co/6Ve85iZjkc,0,Twitter Web App,
Martin Rayfield,136406382,Kent,2023-01-18 22:33:09,@MarcClimpson @GNev2 Think West Ham fans will be crying more in their empty stadium watching championship football next season…,0,Twitter for iPhone,
Steve Foster,264410785,Kent,2023-01-18 22:26:47,@GilesyL14 Football is like that. He is crazy talented I am probably just being harsh on him because I know he can be better.,0,Twitter for iPhone,
Rob Jokinen,1517032534546157569,"Seattle, WA",2023-01-18 22:25:58,@KylerRonquillo @CoachShephard @UW_Football @BrandonHuffman @yelm_football @CoachRonquillo @CascadiaPreps @PrepRedzoneWA Stay home!,0,Twitter for iPhone,
Garrett,863143931474845696,"Snohomish, WA",2023-01-18 22:16:10,"@TylerPoker @KevinRobMartin Ooh Tyler let me guess. Football blockers, phil helmuth videos, black jack table, and limps/5x?",0,Twitter for iPhone,
Mitch,1259080326745329664,Fife,2023-01-18 22:10:35,Our pitch looked like a diet version of Hampden tonight. Hard to play free flowing football on,0,Twitter for Android,
The Premier Prediction League,63697386,"Bexley, Kent",2023-01-18 22:05:38,Michael Olise has to be one of the cockiest little shits in football and I think I like it,0,Twitter for iPhone,
FOX 13 Seattle,17070252,Seattle,2023-01-18 22:00:21,The 2023 football schedule for the Pac-12 Conference was announced Wednesday. #FOX13 https://t.co/w54gYoZkPE,0,True Anthem,
BreadLoaf,485262070,"Seattle, WA",2023-01-18 21:59:51,@MikeBara333 @AdamSchefter When’s the last time you’ve actually watched football lol?,0,Twitter for iPhone,
oak,93275632,Seattle,2023-01-18 21:57:49,@SSFCFOTY13 @ryanhealy @BrianMFloyd oh i'm not about to get into a school debate i went to western and did drugs un… https://t.co/MOudqWmvCn,0,Twitter Web App,
Steph,1892277692,"Seattle, WA",2023-01-18 21:56:54,"@komovasbars Nope. Still normal. As a Michigan football fan, I will unequivocally say Ohio State sucks. Do I know t… https://t.co/shGcDRGrnO",0,Twitter for iPhone,
jamichael bailey,114063978,"Seattle, WA",2023-01-18 21:55:02,@UnnecRoughness People hate that Coach Prime is taking college football by storm. Y’all wouldn’t say this if this w… https://t.co/Up31ied64F,0,Twitter for iPhone,
Washington Softball,20348655,"Seattle, WA",2023-01-18 21:52:20,"Have you voted for the Huskies today?

🗳: https://t.co/AW767QMhU3

#MightyAreTheWomen x #GoHuskies https://t.co/MBHutokgT6",2,Twitter Web App,
Coach Salle,795316579189673984,"Seattle, WA",2023-01-18 21:42:00,Great to have Coach @WilliamInge1 from @UW_Football  coming by yesterday! Thank you for coming out and learning more about the Bears!,3,Twitter Web App,
AP Maul,3059242478,"Seattle, WA",2023-01-18 21:41:55,Appreciate @Coach_Gilgan &amp;  @Boxer_Football stopping by Seattle Prep to learn more about Panther Pride Football and… https://t.co/CSZ37xDEP0,0,Twitter for iPhone,
Christian Caple,19585776,"Tacoma, WA",2023-01-18 21:34:30,"Some thoughts and takeaways — takeaways and thoughts? — on Washington's 2023 football schedule.

https://t.co/5xX3T2d8EX",1,Twitter Web App,
The Homie,1583824257817214977,"Seattle, WA",2023-01-18 21:33:25,@freezesports1 Let’s just throw away the next decade of dominate seahawk football for 2 years of watching a fucking… https://t.co/t4TWc06pMI,0,Twitter for iPhone,
Leah Gile,194823759,"Seattle, Washington",2023-01-18 21:32:45,@FoxNews Is he not familiar with the sport of football then?,0,Twitter for iPhone,
AP Maul,3059242478,"Seattle, WA",2023-01-18 21:32:25,Appreciate @CoachWesNurse &amp;  @EWUFootball stopping by Seattle Prep to learn more about Panther Pride Football and t… https://t.co/lrWgkI0AmR,1,Twitter for iPhone,
Keenan,355848453,"Federal Way, WA",2023-01-18 21:28:31,@sehome_football @BigSkyConf @EWUAthletics @Idaho_Vandals @ISUBengals @UMGRIZZLIES @MSUBobcats @NAUAthletics… https://t.co/M9rkzscMp6,1,Twitter for iPhone,
Amy Divito,73138736,Kent,2023-01-18 21:20:32,"To much football on, fuck love island off #CRYMUN",0,Twitter for iPhone,
Elijah Stafford-Mcnutt,1361803576108982277,"Auburn, WA",2023-01-18 21:15:18,Very blessed to get this award and play in this event it’s bigger than football❤️🙌🏽 https://t.co/rJ2xhDTWiz,5,Twitter for iPhone,
JayG⛈🥸,350369354,"Seattle, WA",2023-01-18 21:09:38,I wanna train like how I used to train in the gym during high school. Two a days doin football had got me hella in… https://t.co/5QMenhDq0V,0,Twitter for iPhone,
UW Ticket Office,634039010,206-543-2200,2023-01-18 20:56:04,The stage is set for 2023!  Season ticket packages for all 7⃣ @UW_Football home games are on sale now.  Secure your… https://t.co/aM4lGBBnje,0,Twitter Web App,
Warrior Academy,822530401277091840,"Washington, USA",2023-01-18 20:53:40,Route Running 101: Slant Route. Don’t chop your feet. #fyp #foryourpage #football #routerunning #routerunning101… https://t.co/o3ONwXRB7U,0,Twitter for iPhone,
CHUKWUNONSO 💛🍀,1600449446059335680,Deep sea,2023-01-18 20:48:50,@metuchizzy Normally nobody de drag football punting with @metuchizzy. Agba!🙌🏽,0,Twitter for iPhone,
Ankit Arora,1534107866,"Seattle, WA",2023-01-18 20:47:31,@Michael_07_04 @premierleague Football left the chat,0,Twitter for iPhone,
Barstool Huskies,834092559672578050,"Seattle, WA",2023-01-18 20:46:08,"2023 Husky Football Schedule:
-vs Boise State
-vs Tulsa
-at Michigan State
-vs Cal
-at Arizona
-vs Oregon
-vs Arizo… https://t.co/7W1f4sMYuq",7,Twitter for iPhone,
Marcus Griffin,476924999,"Bellevue, WA",2023-01-18 20:45:24,@KylerRonquillo @CoachShephard @UW_Football @BrandonHuffman @yelm_football @CoachRonquillo @CascadiaPreps… https://t.co/XBmz8fuNLz,0,Twitter for iPhone,
Seattle Times Sports,22992724,"Seattle, WA",2023-01-18 20:27:21,"With the Pac-12 football schedule finally released, @wilnerhotline dives into each team's 2023 schedule and offers… https://t.co/CUckFYuFDO",1,Echobox,
Gooner Craig,174368175,Kent,2023-01-18 20:19:28,"Another pundit who doesn't actually watch any football...

This doesn't happen in any other sport. https://t.co/ew5xfC3Tha",0,Twitter for Android,
Dan Raley,304967071,Seattle,2023-01-18 20:15:46,"A game by game breakdown of the Huskies' 2023 football schedule. 

https://t.co/cSoYHScIWv",0,Twitter Web App,
Dan Raley,915438553428922368,Seattle,2023-01-18 20:15:31,"A game by game breakdown of the Huskies' 2023 football schedule. 

https://t.co/B6C5RQNoWW",0,Twitter Web App,
☔️,1510677105423527941,Tacoma,2023-01-18 20:14:33,@_BirdieJackson He finna have a lot of folks watching football at 1am for sure,0,Twitter for iPhone,
The Seattle Times,14352556,"Seattle, WA",2023-01-18 20:13:48,"A year after sweeping Oregon State, Oregon, Colorado and WSU and closing an 11-2 season with a seven-game winning s… https://t.co/6MslDtCM7s",0,Echobox,
Braden Yoder,69932693,"Seattle, WA",2023-01-18 20:10:59,"@theCPiii @SickosCommittee There are many Bermuda Triangles of college football you don't wanna be caught in:

-Ame… https://t.co/byvAp9lei2",0,Twitter for Android,
Husky Buzz,1447079147147120640,"Seattle, WA",2023-01-18 20:08:54,@KylerRonquillo @CoachShephard @UW_Football @BrandonHuffman @yelm_football @CoachRonquillo @CascadiaPreps… https://t.co/YR55kMjkCr,0,Twitter for iPhone,
Steph,1892277692,"Seattle, WA",2023-01-18 20:05:57,"@komovasbars That’s pretty normal for all sports. My dad is a born and raised Michigan fan, and he will never like… https://t.co/oUy5FzBOLh",0,Twitter for iPhone,
Kevin Mayfield,760453704,"Tacoma, WA",2023-01-18 20:05:23,"@Goodtweet_man At some point physics will have its say, and when a pitcher is regularly throwing 100 MPH, it will h… https://t.co/OCr62sJBAJ",0,Twitter Web App,
Uncle_Salty,1481054655756996610,"Renton, WA",2023-01-18 20:03:43,@CoMacDo I was introduced to Spurs by my co-workers now ex-husband.  My football team is the Niners and they are no… https://t.co/vLPxcNEbkF,0,Twitter for iPhone,
Rob Ashdown,293680069,Kent,2023-01-18 20:00:28,"@hozza1984 @1Walid1 Ban skills in football, let's just pass, shoot and head the ball... forget any imagination or skills. No place for it",0,Twitter for Android,
Nikolai Raven 🌹,1014579262639169536,"Seattle, WA",2023-01-18 19:59:33,"Play, forget Derek Carr. The Colts’ quarterback next season is gonna be Tom Brady.
#TomBrady #Colts #NFL #football",0,Twitter for iPhone,
Seattle Times Sports,22992724,"Seattle, WA",2023-01-18 19:52:19,"A year after sweeping Oregon State, Oregon, Colorado and WSU and closing an 11-2 season with a seven-game winning s… https://t.co/athhVic9ZP",0,Echobox,
hiho,774748244278583297,"Alderwood Manor, WA",2023-01-18 19:47:28,"@Retmods @nocontextfooty Actually this is not true. If in the NBA, a team had the equivalent of messi, mbappe, neym… https://t.co/735IeWUoJo",0,Twitter for Android,
Scott Patrick,313641718,"Dxwlilap Land, Washington St.",2023-01-18 19:44:13,This is unhinged. How do you watch football this year and think De Gea is better than Ramsdale or Casemiro has outp… https://t.co/kUF4bo7Uiy,0,Twitter for Android,
mas,170933303,Seattle,2023-01-18 19:44:03,2022 Pepsi Zero Sugar Rookie of the Year | https://t.co/6xFoQTpQ07. Vote K9 NFL rookie of the year! ⁦⁦… https://t.co/iwkRVbNLdp,0,Twitter for iPhone,
"Bear, Man Dangerous",1546265773772918784,"Seattle, WA",2023-01-18 19:43:05,@Patootie2022 @libsoftiktok Yeah. That doesn't work. BLM is not a centralized organization. Just because some peopl… https://t.co/mq0aM7xgJ8,0,Twitter Web App,
Bobby,453831250,"Seattle, WA",2023-01-18 19:34:13,@brfootball stop trying to make this American football with this shit,0,Twitter Web App,
ArcherDawg,1563542609959976960,"Seattle, WA",2023-01-18 19:31:23,@UW_Football First thought wow we finally got a bye before Oregon. Then I realize they have one too. That’s how it… https://t.co/Ox2an6HIjK,0,Twitter for iPhone,
Bailey Pearce,824163067,Kent,2023-01-18 19:26:31,@JimmyFunnell @Football__Tweet @JackACourt2 No it’s @MarceloM12,0,Twitter for iPhone,
Peter Marshall,744540922965295104,Kent,2023-01-18 19:00:24,"@Football_Scot I thought we were getting Shankland a few seasons back, apparently some our our scouting team didn’t fancy him….",0,Twitter Web App,
Mike Vorel,70234523,"Seattle, WA",2023-01-18 18:56:51,"Ranking UW's road trips:

5. Stanford (Stanford football/atmosphere = bad)
4. UA (high scoring/good food/warm)
3. O… https://t.co/0r1i3NNalj",4,Twitter Web App,
AP Maul,3059242478,"Seattle, WA",2023-01-18 18:56:25,Appreciate @CoachTFord &amp;  @VandalFootball stopping by Seattle Prep to learn more about Panther Pride Football and t… https://t.co/wnaJcGRXBv,1,Twitter for iPhone,
Washington Athletics,16439811,"Seattle, WA",2023-01-18 18:52:10,"Ticket info for the 2023 @UW_Football season can be found at https://t.co/APwOO9tqFb

The early deadline for season… https://t.co/4w19ibP8Eu",1,Twitter Web App,
James HG • COYS •,1003772820,Kent,2023-01-18 18:51:51,"18 Days into a crucial window &amp; not a murmur from our Director of football or whatever his official title is

Every… https://t.co/BTXWUi80Lj",0,Twitter for iPhone,
Sheetz,1600669801403535360,"Federal Way, WA",2023-01-18 18:50:29,@DaMidgetZimbo You don’t know football mate. Every time you speak on the game it’s cringe and also corny. Just stop… https://t.co/Ovyd402CjN,0,Twitter for iPhone,
Jeff Otis,21250615,"Woodinville, WA",2023-01-18 18:43:10,"@UW_Football 3-game stretch at USC, home against Utah, and at Oregon St will likely define season, but one game at… https://t.co/dEDieScmIT",0,Twitter Web App,
Christina Bradley,98697235,"Redmond, WA",2023-01-18 18:41:21,@silentkil_er Football and spectator sports in general.,0,Twitter Web App,
TakeItEasy ⛱,2421737695,"Tacoma, WA",2023-01-18 18:40:51,"My nephew has started his football journey, taking it very seriously. Trying out for select teams, training in the… https://t.co/ak7qEfDJax",2,Twitter for iPhone,
austin 🍵,380147402,"Seattle, WA",2023-01-18 18:34:46,@Utah_Football 10-2 with loses to UO and UW,0,Twitter for iPhone,
Sarah Butler,50229029,"Seattle, WA",2023-01-18 18:33:51,The trip of a lifetime starts here! TCL's Super Bowl Kickoff Sweepstakes gives you and a friend the chance to watch… https://t.co/iNrdkA8fSL,0,Twitter Web App,
austin 🍵,380147402,"Seattle, WA",2023-01-18 18:32:55,@UW_Football 11-1 with loss to Oregon,0,Twitter for iPhone,
K.C.,804443361646153728,London/Kent,2023-01-18 18:32:09,Lemme come back to this tweet after football training sksksk https://t.co/a7NuBjXd3p https://t.co/39fcrk6wF0,0,Twitter for iPhone,
Dawgsbest,33795005,"Tacoma, WA",2023-01-18 18:30:19,"Washington's 2023 football schedule is official:

9/2 vs. Boise State
9/9 vs. Tulsa
9/16 @ Michigan State
9/23 vs.… https://t.co/tiJFjbqjxW",2,Twitter Web App,
Condré 3000,938272282757050369,"Seattle, WA",2023-01-18 18:29:10,@Ryguy317 And ASU sadly. I don’t know what it is about Seattle teams playing football in that area…,0,Twitter for iPhone,
DAWGS,1559434373409038336,"Seattle, WA",2023-01-18 18:22:23,"@UW_Football Also, no Friday games LFG",0,Twitter for iPhone,
DAWGS,1559434373409038336,"Seattle, WA",2023-01-18 18:22:11,@UW_Football See you in Lansing 🫡🤝,0,Twitter for iPhone,
Washington Football,224511378,"Seattle, WA",2023-01-18 18:15:44,"𝐄𝐱𝐩𝐞𝐜𝐭𝐚𝐭𝐢𝐨𝐧𝐬 𝐀𝐜𝐜𝐞𝐩𝐭𝐞𝐝 🤝 2023 Let’s Work 📈

📲Full release: https://t.co/g7A2juVKpb 

#MontlakeMotion https://t.co/vyv9Vv3ItY",114,Twitter for iPhone,
Seattle Times Sports,22992724,"Seattle, WA",2023-01-18 18:14:13,"NEW: The 2023 Pac-12 football schedule, which was announced Wednesday, includes another daunting November slate for… https://t.co/BC29K8Xoj3",2,Echobox,
Northwest Newsradio,16820073,"Seattle, WA",2023-01-18 18:13:26,The 2023 UW football schedule is out.  Season opener is Sept 2 vs. Boise State at home.  Apple Cup with WSU is Nov… https://t.co/CKGGbB9Aoi,1,TweetDeck,
Tyler,1604991428513628160,"Seattle, WA",2023-01-18 18:12:23,"@coker_UDub 
Thoughts on @UW_Football schedule?",0,Twitter Web App,
Mike Vorel,70234523,"Seattle, WA",2023-01-18 18:08:09,UW's 2023 football schedule is live: https://t.co/NOdVhQQ2m2,3,Twitter Web App,
Dan Raley,304967071,Seattle,2023-01-18 18:03:17,"Penn State has a receivers-coach opening and JaMarcus Shephard is a name being bandied about.
https://t.co/0cTjoTjPoR",0,Twitter Web App,
Dan Raley,915438553428922368,Seattle,2023-01-18 18:03:06,"Penn State has a receivers-coach opening and JaMarcus Shephard is a name being bandied about.
https://t.co/fgUJhdpU9k",1,Twitter Web App,
Ryan Molenkamp,202386632,Seattle,2023-01-18 17:53:46,"@TFG_Football 50 million/year doesn’t help get you talent, regardless.",0,Twitter for iPhone,
Ben Smith,335796138,Kent,2023-01-18 17:37:24,Literally hasn't seen Garnacho play a minute of football https://t.co/Jz21vnpM7D,1,Twitter for Android,
austin 🍵,380147402,"Seattle, WA",2023-01-18 17:37:05,"@_OmahaKid95_ @Utah_Football Less eyes to see y’all get smacked, isn’t that a good thing? Utah by 30",0,Twitter for iPhone,
Lisa Rogers Lowrance (She/her),115569182,"Seattle, WA",2023-01-18 17:29:05,Police report says driver was speeding in crash that killed University of Georgia football player and staffer - CNN https://t.co/HlZpPbX1Xa,0,Twitter for iPad,
KentOnline,31101301,Kent,2023-01-18 17:02:46,"On today's podcast
⚫Ashford man jailed for killing puppies in campaign of abuse
👰New wedding venue plans spark nois… https://t.co/6xrqy3aTh0",2,Buffer,
Kenny Darling,444208570,Seattle,2023-01-18 16:44:45,"@freezesports1 I wouldn’t trade you Shailene Woodley for Aaron Rodgers, and she’s awful at football… I hear. 

This… https://t.co/PaveQdV8Ye",0,Twitter for iPhone,
BBC Sport Kent,394774694,Kent,2023-01-18 16:42:14,If you haven’t heard it yet click the picture for the full interview or you can read about the interview here:… https://t.co/8uPPLKODrK,0,Twitter for iPhone,
Zach Wood,848797364269666305,"Seattle, WA",2023-01-18 16:38:44,@TheVolumeSports @ColinCowherd @mattmosley Let's be honest you're not a true football guy if you're complaining about prep time,0,Twitter for Android,
Patrick Turner,1527155525758005249,"Renton, WA",2023-01-18 16:35:28,"@UW_Football Good morning Coaches, please look at my film
Patrick Turner
Renton Highschool
Class of 2025
RB/FS
All… https://t.co/HGEfo9KqJN",0,Twitter for Android,
Athlete Intelligence,979177106,"Kirkland, WA",2023-01-18 16:25:25,"Did you know there are roughly 30 medical professionals at every NFL football game?

@cnn gives you a rare look beh… https://t.co/MzPRmK7yhG",0,HubSpot,
Port Orchard FC,1607918388923469825,"Port Orchard, WA, USA",2023-01-18 16:09:56,Port Orchard Football Club Jumps Into Cascadia in 2023 https://t.co/KOU7iy6xXw,1,Twitter Web App,
MountTahomaFB,1539621561069498368,"Tacoma, WA",2023-01-18 16:06:00,"Thanks to the University Of Washington, Washington State University and Eastern Washington University for stopping… https://t.co/3HpjzqnRDf",3,Twitter for Android,
Jon Kingston (he/him),28406399,"Seattle, WA",2023-01-18 15:42:33,"Though to be fair, this group includes a HOFer (Urlacher), two guys I think will eventually be HOFers (Hester and T… https://t.co/CDhSWUsbOR",0,Twitter Web App,
SeattleTimes Opinion,31560075,"Seattle, WA",2023-01-18 15:30:47,Op-Ed: Damar Hamlin's near-death experience on the football field illustrates the need for athletic trainers at eve… https://t.co/UTKxoj9Mb6,0,Echobox,
BS,1732147951,"Seattle, WA",2023-01-18 15:30:25,@checkmate804 I appreciate your posts. I don’t reply much but I read them all. I suspect there are a lot like me in… https://t.co/i0ML0qf0fC,0,Twitter for iPhone,
Seattle Dissidence 🏈 🇵🇷+🇲🇽,982456653818740736,"Seattle, WA",2023-01-18 15:19:24,"This is fantastic news for the Lions

But maybe even bigger news for Goff &amp; his future with the team

OC Johnson ha… https://t.co/IGDSKsT7MB",0,Twitter for iPhone,
Blazenhawks 🦾,28011478,"Carnation, WA",2023-01-18 15:15:27,Lol Antonio Brown has gone in a interesting direction since he’s out of football,0,Twitter for iPhone,
Faje,1602490434172895233,"Redmond, WA",2023-01-18 15:12:05,"@8tchsin1 @stephen_timmons @CFCPys @Zack_fortag They are sustainable, though. Honestly, we have no idea where footb… https://t.co/c6j2glmQF6",0,Twitter for iPhone,
Todd O.,36405621,"Seattle, WA",2023-01-18 14:48:51,@coachvelasco11 Football fans would eat this stuff up. I wonder what the appearance fee would be for the NFL stars to show up?,0,Twitter Web App,
Louis Lawlor,405013265,Kent,2023-01-18 14:10:57,"@DrizzyCPFC Investment is the only real answer Viera has shown that he can produce quality entertaining football, o… https://t.co/plaVJ5OR2z",0,Twitter for iPhone,
K McC,226599444,Kent,2023-01-18 14:02:45,"@clivepafc @ArsenalVPodcast Top man and spot on
Let's hope the boys can keep going and shove it up all the critical… https://t.co/KAXgUqJESd",0,Twitter for Android,
Moe Mugamuga,1555953592791576576,"Des Moines, WA",2023-01-18 13:53:50,Full Tape in link below! #football #College #highschoolfootball https://t.co/Bhg6WsFYDo,10,Twitter for iPhone,
Moe Mugamuga,1555953592791576576,"Des Moines, WA",2023-01-18 13:47:29,Highlight Tape dropping soon!⭐️⭐️⭐️🤩 #football #highschoolfootball #cleatsvscancer https://t.co/xBZt0j7mWa,2,Twitter for iPhone,
Moe Mugamuga,1555953592791576576,"Des Moines, WA",2023-01-18 13:45:08,It was a pleasure to be apart of the Cleats Vs Cancer All Star game! Thanks to all the coaches and players.… https://t.co/m7GmBn2lqb,2,Twitter for iPhone,
djssportscards,133508137,"Renton, WA",2023-01-18 13:35:42,"New products!
2022 Panini Flawless Baseball $1699.95 each, case available.  2021-22 Immaculate Basketball $1399.95… https://t.co/uzPmiZvHnz",0,Twitter Web App,
Shaun,1599771573338136579,Kent,2023-01-18 13:20:08,@TrollFootball Richest man in world football now,0,Twitter for Android,
HANDSOME MISTAKE,1432040263128518656,"Tacoma, WA",2023-01-18 13:18:20,@akwong31 I like the mock draft except it seems like your playing fantasy football cause Jahmyr Gibbs will not be t… https://t.co/qBzgTzxswb,0,Twitter for Android,
Derek™,873124590,In a pineapple under the sea ,2023-01-18 12:30:04,"@terryflewers That goal we all know how it is, if you play football you’d understand. Also you can argue it’s offsi… https://t.co/LKvek0DBfN",0,Twitter for iPhone,
Olivia Landry,78277908,West Kent,2023-01-18 12:23:39,@YisraelJedediah @NgweHein3 @Matt_Law_DT Continue to fuck up football.,0,Twitter for iPhone,
"Kasai ""Paredes"" Gotoku@修行中",73622287,seven sea,2023-01-18 11:55:08,"Just as Japanese fans of famous European football teams battle it out on Twitter, it would be very interesting if p… https://t.co/E8TNR4gwbv",0,Twitter for iPhone,
Kevin.,219813152,"Seattle, WA",2023-01-18 11:47:04,@RJPcoach @OUFCcommunity @CoachingFamily We use a lot of Junior and youth players in our summer camps. Kids always… https://t.co/ixYKEkfNc8,0,Twitter for iPhone,
KENT SPORTS NEWS,58536749,Kent,2023-01-18 11:37:08,". @BradGalinson is focused on @TheGillsFC future both immediate and long term, which could see a return of women’s… https://t.co/hWcF9UA7fx",4,TweetDeck,
"Kasai ""Paredes"" Gotoku@修行中",73622287,seven sea,2023-01-18 11:35:18,"Frankly speaking, I want to increase the number of Japanese university ekiden fans worldwide. I hope that the theor… https://t.co/VQnlMX1tDT",0,Twitter for iPhone,
Ian King,20207568,Sussex By The Sea,2023-01-18 11:27:40,"This morning by me for @F365, the FA disciplinary commission's conclusions over the John Yems case seems to indicat… https://t.co/YcGbAkXvmj",10,Twitter for Android,
