username,userid,profile_location,created_at,text,retweet_count,source,coordinates
Frank Murray,1410169079890067459,Luton ,2023-01-13 16:50:59,"@OnlyOneUniited @footballdaily Guys only started watching football this season evidently, all top managers in the w… https://t.co/ZEUSxBiy8a",0,Twitter for iPhone,
Alan Bray,204918992,"Ware, Hertfordshire",2023-01-13 16:41:04,@HLTCO @itvlondon @Tyson585 Brilliant stuff not only knowledgeable on palace but a real knowledge for football as a… https://t.co/WNbxXY8E6I,0,Twitter for iPhone,
Jonno Anstey,443919315,Hertford,2023-01-13 16:31:56,@WilliamHill I walked into a shop today and they told me to ask on Twitter… can I have odds please on my 14 month o… https://t.co/sJTSbknuga,0,Twitter for iPhone,
Ultimate Football,2956785760,Welwyn Garden City,2023-01-13 15:01:09,"Great refs, quality pitches, amazing organisation. Join now and play ASAP.

#6aside #5aside #football #league… https://t.co/B6YVkmkChu",0,Buffer,
Adam🇺🇦,1062815006876749825,Ware,2023-01-13 14:03:15,"@FrankKhalidUK @ExtraTimeChels We're not going to get Champion's League football, so at this point, provided he doe… https://t.co/cECMMp8aOx",0,Twitter Web App,
Darren Silk,241225983,,2023-01-13 13:47:10,Thanks again to @StevenageYouth for the opportunity for some of the @Ware_FC U8 boys to challenge themselves agains… https://t.co/dKp6kMjaau,0,Twitter for iPhone,
Finley Chung,1135669368103329799,"Broxbourne, East",2023-01-13 13:32:53,Bang on. An individuals quality especially in football should never be compared to that of a team. #THFC 💙🐐 https://t.co/fHrxiinwab,0,Twitter for iPhone,
Kgwill_1977,1489749265467518977,Cheshunt,2023-01-13 12:35:51,@HotspurSam @matthayesthfc Yep same here. I appreciate what’s been done off the pitch and have no issues with event… https://t.co/Nwkb5Hb3mz,0,Twitter for iPhone,
Luton Report ,1083122260343508994,"Luton, England",2023-01-13 12:04:27,@Football__Tweet @FumlerRawk looks like it belongs in the german 3rd division,0,Twitter Web App,
"sati, alone",931217318,"St Albans, Herts, UK",2023-01-13 11:23:45,"@richardosman I tweet regularly about sewing, languages, anime/manga, flowers, fashion, cooking, East Asia. And for… https://t.co/OVRYqkD52S",0,Twitter for iPhone,
"sati, alone",931217318,"St Albans, Herts, UK",2023-01-13 11:22:38,"@richardosman Mine shows me nothing but football. I do not like football. I do not follow footballers, except Marcu… https://t.co/Yur4ESn9Ha",0,Twitter for iPhone,
SJL PE Faculty,804653125,"Harpenden
",2023-01-13 10:39:33,We are very disappointed to announce that Saturday’s (14/1/23) football games have been postponed due to waterlogge… https://t.co/LWAmZGjMBm,0,Twitter for iPhone,
Deano Staples,1521874731842088961,"Luton, England",2023-01-13 10:39:09,@timmyboy556 @nonewthing Should Partey even be playing football with what he’s done? Saved by new law that came in… https://t.co/jbE54eEVly,0,Twitter for iPhone,
Deano Staples,1521874731842088961,"Luton, England",2023-01-13 10:34:24,@nonewthing Your wrong there it’s world football.. does all the horrible work that nobody comes close too..,0,Twitter for iPhone,
The Sports Capital,1427629663355031556,"South East, England",2023-01-13 10:08:59,@Coo84_ff That was my first football game. I loved it,0,Twitter for Android,
Neil Metcalfe,90617579,"Welwyn Garden City, Herts",2023-01-13 09:57:28,"Well, he did know a little bit about football didn't he? Stevenage to heed words of advice from Manchester United l… https://t.co/urcc3HOIO5",4,Twitter Web App,
@SASHertsSport,3002903357,"St Albans, England, UK",2023-01-13 09:20:17,"Unfortunately, due to the current state of the football pitches and the forecast of more heavy rain overnight and t… https://t.co/gdRJkswNdS",0,Twitter for iPhone,
North Herts Museum 🌈,804274105600065536,"Hitchin, England",2023-01-13 08:00:12,#footballfridays Another object from (semi) recent past. Collected in the early 2000s ahead of a football exhibitio… https://t.co/irspWRgCYk,0,SocialOomph,
B.,346787405,"Hitchin, Herts",2023-01-13 06:49:48,@paulcashin1969 Why not?? Seems to be going ok our end. How many points clear are ampthil and there total football?… https://t.co/e4AnB42ADx,0,Twitter for iPhone,
SASGEO,174019147,"Luton, England",2023-01-13 06:13:50,@ESPNFC Then let him resign. He shouldn’t have been given the job in first place if Todd and co we’re actually foot… https://t.co/CzUNLgJtPj,0,Twitter for iPhone,
ElderRon,206603326,"Stevenage,",2023-01-13 00:11:49,@SashaKelly_91 Sounds like the dad from 'everyone loves Jamie' sad I think dance would improve their football if it makes them more flexible,0,Twitter for Android,
Red devil,3067690282,Luton,2023-01-12 23:56:43,Ferdinand credits Ten Hag for Man United rebuild before City clash https://t.co/Jdxsbm0go1 via @MailSport,0,Twitter Web App,
Red devil,3067690282,Luton,2023-01-12 23:53:22,Man United shown plans for rebuild of Old Trafford and new stadium https://t.co/rB9lo7WjwS via @MailSport,0,Twitter Web App,
Just shadez🇳🇬,890671656879968257,"Luton, England",2023-01-12 22:54:36,"I’m good still, I’m with my real life friends, enjoying real human interaction, I’m around people that care about m… https://t.co/7lRVjNu9UN",0,Twitter for iPhone,
Those who are tired of the anus are tired of life,234377748,Codicote,2023-01-12 22:32:16,@Football__Tweet @LoftyBDino i'd follow him into war without any formal training,0,Twitter for Android,
Luton Report ,1083122260343508994,"Luton, England",2023-01-12 21:54:19,@StoolFootball worse chant in football besides chelsea chelsea chelsea,0,Twitter Web App,
🤞🏽,861997543,London / Luton ,2023-01-12 21:44:47,Havertz picks and choses when he acc wants to play football,0,Twitter for iPhone,
Andrew Mortimer,1526902162281975808,"Hitchin, England",2023-01-12 21:44:11,@gw850 Your call. I don’t see him saying it’s going to be a walk over against  SFC. He probably thinks (like anyone… https://t.co/UQhqDzk37u,0,Twitter for iPhone,
Leon,634883360,"Hitchin, England",2023-01-12 20:51:17,"@SilvaRated Technically, it’s a fucking woeful game of football. Dreadful from both",0,Twitter for iPhone,
Tara,1228329561147965440,"Hitchin, England",2023-01-12 20:45:12,Chelsea football club you are making things very hard for me,0,Twitter for iPhone,
Luton Haiku,21478684,Luton,2023-01-12 19:02:14,"Old football players
Loved “Only Fools &amp; Horses”;
now they love tattoos
 
#luton",0,TweetDeck,
